"","cluster","gene","avg_log2FC_vs_full_dataset","p_val","p_val_corrected","pct_of_cells_in_cluster_expressing_gene","pct_of_cells_in_dataset_expressing_gene"
"2042","5","Adrb2",1.58437257351196,0,0,0.975,0.138
"2043","5","Irf6",1.58198412228431,0,0,0.969,0.06
"2044","5","Pxdc1",1.5814965592729,0,0,0.979,0.387
"2045","5","S100a14",1.55118392399801,0,0,0.954,0.075
"2046","5","Rap2b",1.55028875122196,0,0,0.984,0.338
"2047","5","Krt17",1.53719787324772,0,0,0.896,0.113
"2048","5","Avpi1",1.52149071602358,0,0,0.968,0.185
"2049","5","Mmp13",1.51982107934389,0,0,0.495,0.019
"2050","5","S100a6",1.51758097909915,0,0,1,0.842
"2051","5","Mal",1.50987573466149,0,0,0.584,0.056
"2052","5","1600014C10Rik",1.47893610724929,0,0,0.681,0.062
"2053","5","Mmp10",1.44789766253073,0,0,0.713,0.01
"2054","5","Gjb4",1.38995646633334,0,0,0.939,0.078
"2055","5","Ppp1r14b",1.36088067556823,0,0,0.998,0.525
"2056","5","Lama3",1.33519619923115,0,0,0.916,0.089
"2057","5","S100a16",1.32722106817767,0,0,0.994,0.345
"2058","5","Gsta4",1.32616170852862,0,0,0.988,0.562
"2059","5","Anxa8",1.28892098508359,0,0,0.978,0.076
"2060","5","Hbegf",1.28609705021769,0,0,0.988,0.475
"2061","5","Crb3",1.27349463656656,0,0,0.923,0.059
"2062","5","Nrg1",1.25276512665503,0,0,0.841,0.057
"2063","5","Itga6",1.24543630306818,0,0,0.97,0.145
"2064","5","Rras2",1.24270732768858,0,0,0.952,0.21
"2065","5","Capg",1.2322216639809,0,0,0.986,0.417
"2066","5","Cyr61",1.23150632761592,0,0,0.96,0.332
"2067","5","Gyg",1.22512244865022,0,0,0.949,0.19
"2068","5","Bok",1.22102959361676,0,0,0.966,0.163
"2069","5","Prdx6",1.20570570701656,0,0,0.993,0.704
"2070","5","Actg1",1.20535975364,0,0,1,0.974
"2071","5","Mxd1",1.18493162211674,0,0,0.834,0.153
"2072","5","Shroom3",1.17999084337727,0,0,0.849,0.079
"2073","5","Ccdc71l",1.1756236853513,0,0,0.827,0.209
"2074","5","Gsta3",1.17172699546931,0,0,0.961,0.106
"2075","5","Rab25",1.16981939138115,0,0,0.93,0.053
"2076","5","Krt6b",1.16817330816362,0,0,0.453,0.024
"2077","5","Tmprss11g",1.15918951834707,0,0,0.925,0.062
"2078","5","Lmo7",1.15824406692443,0,0,0.932,0.118
"2079","5","Tmprss11b",1.13851564342696,0,0,0.915,0.061
"2080","5","S100a11",1.10310590642459,0,0,0.999,0.872
"2081","5","Lamc2",1.09493139247225,0,0,0.854,0.065
"2082","5","Dsc3",1.09197866550298,0,0,0.944,0.076
"2083","5","Sdc1",1.08477102236921,0,0,0.975,0.212
"2084","5","Pkp3",1.0794190552606,0,0,0.969,0.087
"2085","5","Txndc17",1.07257026097062,0,0,0.988,0.648
"2086","5","Upk1b",1.07093532775025,0,0,0.92,0.035
"2087","5","Msmo1",1.06379327910026,0,0,0.955,0.321
"2088","5","Lgals3",1.04967046858701,0,0,0.994,0.443
"2089","5","Cdo1",1.04827140063031,0,0,0.966,0.243
"2090","5","Rps18",1.04520254500638,0,0,1,0.915
"2091","5","Rpl13",1.0426672734178,0,0,1,0.998
"2092","5","Spint2",1.03674524823689,0,0,0.985,0.273
"2093","5","Efemp1",1.03582637993596,0,0,0.956,0.203
"2094","5","Homer2",1.03456952800729,0,0,0.87,0.051
"2095","5","Trim29",1.01873899786664,0,0,0.92,0.057
"2096","5","Tgfbi",1.01872748670789,0,0,0.993,0.257
"2097","5","Klf5",1.01295726271948,0,0,0.975,0.266
"2098","5","Gm10260",1.00734465784898,0,0,0.997,0.803
"2099","5","Rps26",1.00561020312803,0,0,0.998,0.919
"2100","5","Slpi",1.31754259750553,2.09479465417005e-220,4.48474587511267e-216,0.381,0.047
"2101","7","Pcp4",2.5640668855752,0,0,0.778,0.022
"2102","7","Folr1",2.22617977298978,0,0,0.797,0.049
"2103","7","Aldoc",1.69849888844998,0,0,0.738,0.063
"2104","7","Tst",1.6632447294485,0,0,0.617,0.092
"2105","7","Ociad2",1.59125108725631,0,0,0.766,0.179
"2106","7","Glul",1.53964040305311,0,0,0.849,0.603
"2107","7","Scg5",1.44688027768671,0,0,0.664,0.018
"2108","7","Mgst1",1.39584268392747,0,0,0.775,0.422
"2109","7","Dhrs1",1.27152567253309,0,0,0.686,0.207
"2110","7","Necab2",0.911469979018974,2.35679891190386e-280,5.04567079049496e-276,0.444,0.003
"2111","7","Gm42418",1.50762147181907,9.04960570854343e-268,1.93743008614206e-263,0.991,0.986
"2112","7","Synpr",0.952460737036661,3.72152630140107e-245,7.96741565866954e-241,0.565,0.042
"2113","7","Cox8b",1.01493811352446,1.01447126309444e-241,2.1718815271589e-237,0.539,0.021
"2114","7","Pld5",0.784565781150368,1.21984840777559e-234,2.61157345620677e-230,0.449,0.009
"2115","7","Pkm",0.974387984158417,5.13033595449524e-234,1.09835362449789e-229,0.943,0.846
"2116","7","Reln",0.760412099795258,6.12719201612454e-226,1.3117705387321e-221,0.43,0.008
"2117","7","Aldoa",0.994290384144588,1.53509319276762e-224,3.2864810163962e-220,0.953,0.909
"2118","7","Gsta3",1.4380871619307,4.48148632222535e-219,9.59441406725225e-215,0.69,0.142
"2119","7","Ppp1r1a",0.990500701869958,3.97339484188422e-217,8.50664101698994e-213,0.501,0.024
"2120","7","4932438H23Rik",0.892824412087365,1.03027292844909e-209,2.20571131251667e-205,0.435,0.018
"2121","7","Fam129a",0.995971153176055,2.76003026322212e-209,5.90894879053223e-205,0.624,0.117
"2122","7","Eno1",1.12945590342442,4.87006027010582e-209,1.04263120322696e-204,0.818,0.461
"2123","7","Trpm1",1.7028852916989,8.44164985495385e-203,1.80727281744707e-198,0.804,0.192
"2124","7","Rcan1",1.54164924567265,4.51716908465489e-200,9.67080729333765e-196,0.719,0.496
"2125","7","Spon1",1.02699023804605,4.81918261065021e-197,1.0317388051141e-192,0.6,0.056
"2126","7","Pla2g5",0.872692679395711,7.78447625885211e-192,1.66657852225765e-187,0.586,0.058
"2127","7","Spint2",1.12586461343714,1.5469359182045e-189,3.31183510728401e-185,0.771,0.303
"2128","7","Mgll",1.69214997411367,1.12558340870311e-186,2.4097615196925e-182,0.79,0.307
"2129","7","Tgm1",0.941286910517727,3.06976639146647e-186,6.57206286749058e-182,0.489,0.06
"2130","7","Clu",1.49934898186714,1.94674738472532e-183,4.16779147595843e-179,0.853,0.415
"2131","7","Lmo1",1.02758769977483,4.04685162084578e-180,8.66390463506873e-176,0.553,0.104
"2132","7","Nxn",0.82498094776922,7.82864594368139e-178,1.67603481008275e-173,0.556,0.121
"2133","7","Sfrp1",1.16111381457783,5.68588819622974e-176,1.21729180393083e-171,0.655,0.272
"2134","7","Ptgds",1.73090953176439,1.95286755864144e-174,4.18089415629546e-170,0.901,0.523
"2135","7","Atp5b",0.753837564692917,3.22836305719816e-172,6.91160246915555e-168,0.917,0.858
"2136","7","Ldhb",1.12248699783869,1.04491691833653e-170,2.23706263046667e-166,0.849,0.484
"2137","7","Nap1l5",0.808287631735814,1.06206708248382e-155,2.27377941688962e-151,0.43,0.026
"2138","7","Plcb4",0.924502519828546,2.50763005306211e-154,5.36858518060067e-150,0.525,0.141
"2139","7","Laptm4b",0.939571589013625,3.13010962427057e-149,6.70125169460086e-145,0.662,0.21
"2140","7","Sbspon",0.730526387441178,1.17619961151431e-144,2.51812574829098e-140,0.466,0.055
"2141","7","Ggh",0.78558380644927,1.27367028008307e-143,2.72680070262984e-139,0.622,0.355
"2142","7","Mdh1",0.78036721945641,1.93104532964116e-143,4.13417494622877e-139,0.844,0.658
"2143","7","Gpr180",0.877479147345708,1.17264732484704e-142,2.51052065776502e-138,0.53,0.141
"2144","7","Suclg2",0.743508115802221,4.15413862441723e-139,8.89359538101486e-135,0.636,0.227
"2145","7","Ndufa4",0.873554572949559,5.62377206940822e-138,1.20399336233961e-133,0.939,0.837
"2146","7","Dbi",0.946779441515517,8.82865728044765e-136,1.89012723717104e-131,0.882,0.785
"2147","7","Med10",0.839804106492383,4.96600021159603e-134,1.06317098530059e-129,0.638,0.385
"2148","7","Cited4",0.871954379144687,8.87584524937421e-133,1.90022970943853e-128,0.324,0.019
"2149","7","Atf3",1.38313822222192,3.74374385696908e-131,8.0149812233851e-127,0.825,0.608
"2150","7","Acta2",1.72299518668179,7.52524194640622e-131,1.61107904830611e-126,0.721,0.316
"2151","7","Pdpn",1.01532424394554,2.59857706059896e-130,5.56329362903631e-126,0.794,0.455
"2152","7","Fuom",0.773849191671948,1.66946409160727e-128,3.57415567372201e-124,0.645,0.262
"2153","7","Mt1",1.27510528718784,1.73197879062841e-127,3.70799339285636e-123,0.913,0.932
"2154","7","Tpi1",0.759335733542915,4.907327696436e-123,1.05060978652998e-118,0.811,0.649
"2155","7","Bex3",0.759006186004924,2.14354753674327e-121,4.58912092141366e-117,0.773,0.503
"2156","7","Pfn2",0.97953496882407,4.49799722886256e-121,9.62976226727186e-117,0.648,0.216
"2157","7","Mpp6",0.758037810347774,2.48292133177621e-119,5.3156862791997e-115,0.615,0.273
"2158","7","Chchd10",0.822455733241672,7.80591785474939e-116,1.6711689535233e-111,0.861,0.342
"2159","7","Mrps6",0.822102121817167,2.5021916802158e-114,5.35694216817401e-110,0.745,0.509
"2160","7","Gns",0.740076948227416,8.67529036814362e-113,1.85729291491587e-108,0.612,0.304
"2161","7","Phyh",0.778418766935775,1.60035813966797e-111,3.42620674121516e-107,0.626,0.263
"2162","7","Mlana",0.849554308191445,3.17479721462297e-111,6.79692335678631e-107,0.754,0.232
"2163","7","Wif1",1.08533759440959,6.1711335014838e-109,1.32117797133267e-104,0.362,0.055
"2164","7","Gpnmb",1.14280662375364,9.19659686843812e-106,1.96889942356392e-101,0.719,0.222
"2165","7","Ckb",0.978037260948127,6.05002847549181e-105,1.29525059631804e-100,0.856,0.603
"2166","7","Cadm1",0.725990531700564,8.67473030071969e-105,1.85717301008108e-100,0.617,0.209
"2167","7","Mdk",1.10018840282139,4.31615735318923e-104,9.24046127744283e-100,0.794,0.546
"2168","7","Atp1b1",0.884836533359888,2.77840521143435e-102,5.9482877171598e-98,0.589,0.155
"2169","7","Car2",0.976388081921478,1.11285165779275e-101,2.38250411416849e-97,0.317,0.047
"2170","7","Hist1h2bc",0.94546095570701,1.57928269848233e-101,3.38108632918081e-97,0.66,0.219
"2171","7","Mitf",0.773682429742004,3.17401950720705e-100,6.79525836297957e-96,0.527,0.129
"2172","7","Tagln",1.15212732162016,1.53025730690515e-93,3.27612786835324e-89,0.73,0.314
"2173","7","Myh11",0.993804815409884,6.30590083231526e-93,1.35003030919037e-88,0.489,0.092
"2174","7","Il33",1.26898875469812,9.5883272175984e-92,2.05276497401564e-87,0.44,0.088
"2175","7","Podxl2",0.950366071585768,3.24388365999222e-91,6.94483052767735e-87,0.539,0.228
"2176","7","Mt2",0.857159442637938,4.08233649271558e-91,8.73987419725478e-87,0.863,0.853
"2177","7","C2",0.801704276027733,1.40399350494495e-81,3.00580969473664e-77,0.593,0.213
"2178","7","Cirbp",0.763617077738498,1.78725805346872e-80,3.82634076667119e-76,0.712,0.43
"2179","7","Hist1h1c",0.829952466797847,2.8381754098798e-80,6.07624973501166e-76,0.468,0.157
"2180","7","Gch1",0.735300466761313,2.48938324814301e-76,5.32952059594937e-72,0.574,0.539
"2181","7","Myl9",1.08837462291335,4.54756566450827e-75,9.73588333114575e-71,0.652,0.394
"2182","7","Mlf1",0.727153252602974,1.12637962734535e-74,2.41146614418365e-70,0.496,0.154
"2183","7","Phgdh",0.760150992837496,2.86404410202004e-72,6.1316320180147e-68,0.556,0.237
"2184","7","Pmel",0.919365004953131,5.77994402668768e-72,1.23742821667357e-67,0.697,0.314
"2185","7","Pdlim4",0.770069342745307,6.32656110223691e-72,1.3544534663779e-67,0.565,0.203
"2186","7","S100a10",0.749141578703893,9.62149775248775e-70,2.0598664538301e-65,0.877,0.743
"2187","7","Ubc",0.908309723095324,4.86513609287077e-66,1.0415769861227e-61,0.877,0.895
"2188","7","AY036118",0.872403644162986,2.28428926595673e-65,4.89043488948677e-61,0.674,0.382
"2189","7","Unc119",1.66176989853703,1.02099621549257e-64,2.18585079774804e-60,0.359,0.112
"2190","7","Gja1",0.743326666380838,2.92222897262037e-64,6.25620000748294e-60,0.723,0.387
"2191","7","Upp1",0.913566959702784,2.26261315017713e-63,4.84402849321421e-59,0.421,0.106
"2192","7","Ptx3",1.00239811868435,4.23821686702347e-59,9.07359849061054e-55,0.388,0.091
"2193","7","Mylk",0.736103074251586,1.50671397743033e-58,3.2257239542806e-54,0.584,0.306
"2194","7","Dkk3",0.96153581598761,4.53421515237014e-58,9.70730121970923e-54,0.608,0.29
"2195","7","Egr1",0.736613235124212,2.18259124775713e-52,4.67270960232323e-48,0.709,0.42
"2196","7","Tubb2a",0.737709878885457,3.01626777355107e-52,6.45752767639548e-48,0.712,0.558
"2197","7","Igtp",0.719753295844557,2.30880578309888e-45,4.94292230103639e-41,0.527,0.345
"2198","7","Hspa1a",1.18220955959107,3.29421327793045e-32,7.05258120672131e-28,0.428,0.323
"2199","7","Serpine1",0.874721553706359,7.6606817570658e-30,1.64007535737022e-25,0.279,0.249
"2200","7","Tma7",0.99447401866487,1.43107541220748e-15,3.06378934999499e-11,0.74,0.716
"2201","8","Tyrp1",2.75075849298209,0,0,1,0.179
"2202","8","Pmel",2.6721976495823,0,0,1,0.261
"2203","8","Dct",2.51444509033847,0,0,1,0.25
"2204","8","Mlana",2.4743353663956,0,0,1,0.174
"2205","8","Fabp3",2.23586975704844,0,0,0.99,0.182
"2206","8","Slc24a5",2.22119007683715,0,0,1,0.209
"2207","8","Ptgds",2.21458258375819,0,0,1,0.488
"2208","8","Ednrb",2.14245553114017,0,0,1,0.166
"2209","8","Chchd10",2.10140370594203,0,0,1,0.294
"2210","8","S100b",2.02572462992032,0,0,1,0.167
"2211","8","Gstp1",2.02468347873257,0,0,1,0.487
"2212","8","Slc45a2",2.00328015768231,0,0,0.995,0.084
"2213","8","S100a1",1.99826616937088,0,0,1,0.506
"2214","8","Trpm1",1.98987606270814,0,0,0.995,0.133
"2215","8","Car6",1.979469950479,0,0,0.968,0.083
"2216","8","Gpnmb",1.86772511327751,0,0,1,0.163
"2217","8","Mgll",1.8387205161487,0,0,0.999,0.256
"2218","8","Cyb5a",1.83302292319024,0,0,1,0.601
"2219","8","Kcnj13",1.82877150791405,0,0,0.951,0.067
"2220","8","Bace2",1.78569655411179,0,0,0.998,0.285
"2221","8","Syngr1",1.70838539833788,0,0,0.998,0.142
"2222","8","Tyr",1.69855657605888,0,0,0.99,0.089
"2223","8","Syt4",1.66046198474222,0,0,0.803,0.081
"2224","8","Gjb2",1.65912438688092,0,0,0.956,0.132
"2225","8","Myo5a",1.62140425365952,0,0,0.996,0.202
"2226","8","Fxyd6",1.61252132555164,0,0,0.953,0.29
"2227","8","Oca2",1.60766622965224,0,0,0.961,0.074
"2228","8","Mlph",1.56272963304023,0,0,0.98,0.084
"2229","8","Gsta1",1.55247044052876,0,0,0.974,0.112
"2230","8","Selenop",1.54106234941012,0,0,1,0.662
"2231","8","Vegfb",1.54101418491385,0,0,0.988,0.204
"2232","8","Gsta2",1.51223752603218,0,0,0.965,0.114
"2233","8","Stmn3",1.48573273884909,0,0,0.681,0.041
"2234","8","Atp1a1",1.42832296913237,0,0,1,0.713
"2235","8","Scn8a",1.42187367055647,0,0,0.935,0.051
"2236","8","Ugp2",1.37971071589449,0,0,0.99,0.353
"2237","8","Gm3776",1.36148288589227,0,0,0.954,0.091
"2238","8","Rab38",1.3544325056133,0,0,0.946,0.108
"2239","8","Dkk3",1.35053601017806,0,0,0.982,0.234
"2240","8","Met",1.34849549289321,0,0,0.976,0.244
"2241","8","Lpl",1.3357115450886,0,0,0.77,0.126
"2242","8","Qpct",1.33507804410259,0,0,0.976,0.146
"2243","8","Nudt9",1.30667863933874,0,0,0.938,0.305
"2244","8","Hpse",1.29584216759829,0,0,0.9,0.075
"2245","8","Gsta4",1.25590544183655,0,0,0.999,0.548
"2246","8","Gpr143",1.2544016437726,0,0,0.917,0.059
"2247","8","Ldhb",1.24282011531651,0,0,0.995,0.446
"2248","8","Snx1",1.2229535478531,0,0,0.905,0.183
"2249","8","Cited1",1.21076416746946,0,0,0.886,0.115
"2250","8","Aph1c",1.18142290220135,0,0,0.896,0.07
"2251","8","Paqr6",1.17449251486647,0,0,0.932,0.111
"2252","8","Snca",1.16013776097742,0,0,0.878,0.062
"2253","8","Fam213b",1.15048348551997,0,0,0.905,0.168
"2254","8","Brca1",1.148061196751,0,0,0.799,0.037
"2255","8","Fxyd2",1.14460526964376,0,0,0.779,0.064
"2256","8","Ss18l2",1.14146821120106,0,0,0.932,0.22
"2257","8","Igsf8",1.13464895638149,0,0,0.962,0.311
"2258","8","Uqcr11",1.11531057937555,0,0,0.998,0.652
"2259","8","C2",1.10865134932703,0,0,0.946,0.155
"2260","8","Tecpr1",1.08878068274662,0,0,0.887,0.097
"2261","8","Atp6v1g1",1.07858358997143,0,0,1,0.777
"2262","8","Cyp4b1",1.07784652769334,0,0,0.689,0.053
"2263","8","Cdk2",1.07373075722366,0,0,0.885,0.102
"2264","8","St3gal6",1.05946676098408,0,0,0.885,0.141
"2265","8","Ndufb9",1.05832964705977,0,0,0.999,0.761
"2266","8","Mgat4b",1.04623976584572,0,0,0.931,0.271
"2267","8","Sap30",1.04194240486315,0,0,0.934,0.269
"2268","8","Cort",1.03800805842311,0,0,0.737,0.022
"2269","8","Mif",1.03430877541651,0,0,0.999,0.687
"2270","8","Cox7a2",1.03409666887779,0,0,1,0.857
"2271","8","Cox8a",1.03194530200776,0,0,1,0.959
"2272","8","Cd274",1.0249798924894,0,0,0.899,0.203
"2273","8","Sytl2",1.01883156996791,0,0,0.788,0.054
"2274","8","Ktn1",1.01666697913135,0,0,0.945,0.417
"2275","8","Ppargc1a",1.01570928344353,0,0,0.768,0.077
"2276","8","Cystm1",1.01458544414677,0,0,0.988,0.372
"2277","8","Smpd1",0.998750388796908,0,0,0.886,0.189
"2278","8","Sptbn1",0.995716918909586,0,0,0.999,0.722
"2279","8","Spp1",0.993888024940089,0,0,0.907,0.412
"2280","8","Cyp2j6",0.988795627039866,0,0,0.864,0.136
"2281","8","Cd63",0.979388972231598,0,0,1,0.915
"2282","8","Rnf7",0.974848522389174,0,0,0.993,0.631
"2283","8","Eci2",0.974009806270517,0,0,0.936,0.316
"2284","8","Nrcam",0.967840872997422,0,0,0.85,0.078
"2285","8","Hsd17b11",0.960248710386136,0,0,0.897,0.209
"2286","8","Cfap54",0.959560705401451,0,0,0.77,0.047
"2287","8","Fmn1",0.942309463632109,0,0,0.83,0.074
"2288","8","Enho",0.933995792901099,0,0,0.953,0.254
"2289","8","Insig2",0.928310083787608,0,0,0.881,0.228
"2290","8","Fxyd1",0.924875210834014,0,0,0.986,0.548
"2291","8","Ptprs",0.918685966159512,0,0,0.925,0.317
"2292","8","Bmyc",0.917541376830548,0,0,0.826,0.196
"2293","8","Ctnnb1",0.916686091507466,0,0,0.996,0.733
"2294","8","Sparcl1",0.91626768391805,0,0,0.993,0.404
"2295","8","Ctsd",0.915416991669208,0,0,0.998,0.649
"2296","8","Rasgrp3",0.911217334076309,0,0,0.78,0.059
"2297","8","Vamp8",0.911147742354888,0,0,0.979,0.468
"2298","8","Ppdpf",0.910612897271809,0,0,0.932,0.311
"2299","8","Prpmp5",2.28428482235983,2.07589195322095e-309,4.44427708265073e-305,0.264,0.016
"2300","8","Prb1",2.45773434363461,9.61817489158574e-288,2.05915506253959e-283,0.279,0.026
"2301","9","Syt4",2.19413205283903,0,0,0.813,0.084
"2302","9","Dct",1.99399635522486,0,0,0.999,0.254
"2303","9","Gpnmb",1.87557182374623,0,0,0.975,0.17
"2304","9","Ednrb",1.80134479169458,0,0,0.981,0.172
"2305","9","Pmel",1.78001901723434,0,0,0.981,0.266
"2306","9","Slc24a5",1.76922030119896,0,0,0.97,0.215
"2307","9","Mlana",1.69287702829546,0,0,0.98,0.18
"2308","9","Lgals3",1.61366265046414,0,0,0.914,0.437
"2309","9","S100b",1.59193733842584,0,0,0.954,0.175
"2310","9","Tyrp1",1.58775848674177,0,0,0.988,0.185
"2311","9","Syngr1",1.56760079341254,0,0,0.963,0.15
"2312","9","Chchd10",1.54387097311999,0,0,0.976,0.3
"2313","9","Car6",1.46251137569824,0,0,0.797,0.102
"2314","9","Gstp1",1.45563432680832,0,0,0.941,0.495
"2315","9","S100a1",1.41720484352884,0,0,0.971,0.512
"2316","9","Myo5a",1.40075312185869,0,0,0.917,0.213
"2317","9","Cd274",1.37062239191428,0,0,0.812,0.214
"2318","9","Qpct",1.36268811573186,0,0,0.884,0.159
"2319","9","Sap30",1.33850149855376,0,0,0.853,0.28
"2320","9","Ptgds",1.31265253657421,0,0,0.982,0.492
"2321","9","Mgll",1.27859516606559,0,0,0.926,0.266
"2322","9","Atp1a1",1.26346732493034,0,0,0.979,0.716
"2323","9","Nrcam",1.25776266289277,0,0,0.751,0.09
"2324","9","Bace2",1.25454217033874,0,0,0.887,0.298
"2325","9","Cyb5a",1.19859474351826,0,0,0.946,0.608
"2326","9","Met",1.1686240456853,0,0,0.836,0.26
"2327","9","Mlph",1.16160291975081,0,0,0.772,0.107
"2328","9","Nedd4l",1.1543070683792,0,0,0.755,0.189
"2329","9","Gsta4",1.14946188183284,0,0,0.966,0.553
"2330","9","Fxyd1",1.14711219464461,0,0,0.932,0.555
"2331","9","Slc45a2",1.14602067607376,0,0,0.787,0.107
"2332","9","Gsta1",1.13879191468869,0,0,0.762,0.135
"2333","9","Tyr",1.13041941417353,0,0,0.768,0.113
"2334","9","C4b",1.11975745362963,0,0,0.829,0.248
"2335","9","Gm3776",1.10724553012059,0,0,0.732,0.115
"2336","9","Dbi",1.08337894138634,0,0,0.972,0.771
"2337","9","Cd63",1.07050946661281,0,0,1,0.915
"2338","9","Gsta2",1.05925771339101,0,0,0.714,0.14
"2339","9","Trpm1",1.04225872996843,0,0,0.795,0.155
"2340","9","Plp1",1.03966287358425,0,0,0.713,0.1
"2341","9","Rab38",1.03891538590038,0,0,0.679,0.135
"2342","9","Fam102a",1.01714141814871,0,0,0.632,0.149
"2343","9","Mcoln3",1.01523276572372,0,0,0.631,0.071
"2344","9","Cdk2",0.959862449583029,0,0,0.664,0.126
"2345","9","Rnase4",0.946869326357279,0,0,0.8,0.449
"2346","9","Mtmr2",0.946482453429034,0,0,0.671,0.184
"2347","9","Paqr6",0.932205074111948,0,0,0.677,0.137
"2348","9","Fxyd6",0.932002365814353,0,0,0.77,0.31
"2349","9","C2",0.924161297383182,0,0,0.742,0.176
"2350","9","Cyp2j6",0.918882105907114,0,0,0.633,0.16
"2351","9","Cited1",0.915368281132489,0,0,0.6,0.144
"2352","9","Dkk3",0.912322193191967,0,0,0.773,0.256
